period,MBBL,MBBL/D,Rolling_Avg_12m,year,month,quarter,dayofyear,weekofyear,is_month_start,is_month_end,lag_1,lag_2,lag_3,lag_4,rolling_mean_3,rolling_mean_6,rolling_std_3,rolling_std_6,target
2001-12-01,13885,448,458.25,2001,12,4,335,48,1,0,455.0,465.0,445.0,451.0,455.0,455.0,9.999999999998927,8.390470785296898,447.0
2002-01-01,13871,447,457.6666666666667,2002,1,1,1,1,1,0,448.0,455.0,465.0,445.0,456.0,452.1666666666667,8.544003745316276,7.111024304949599,443.0
2002-02-01,12406,443,456.5,2002,2,1,32,5,1,0,447.0,448.0,455.0,465.0,450.0,451.8333333333333,4.358898943538212,7.332575718366875,446.0
2002-03-01,13815,446,453.8333333333333,2002,3,1,60,9,1,0,443.0,447.0,448.0,455.0,446.0,450.5,2.6457513110605353,8.191458966442742,458.0
2002-04-01,13734,458,452.75,2002,4,2,91,14,1,0,446.0,443.0,447.0,448.0,445.3333333333333,450.6666666666667,2.0816659994609807,8.066391179801663,456.0
2002-05-01,14136,456,452.3333333333333,2002,5,2,121,18,1,0,458.0,446.0,443.0,447.0,449.0,449.5,7.9372539331924195,5.753259945362632,450.0
2002-06-01,13490,450,451.0833333333333,2002,6,2,152,22,1,0,456.0,458.0,446.0,443.0,453.3333333333333,449.6666666666667,6.42910050732697,5.955389715676118,453.0
2002-07-01,14054,453,451.4166666666667,2002,7,3,182,27,1,0,450.0,456.0,458.0,446.0,454.6666666666667,450.0,4.163331998929712,5.899152481409053,450.0
2002-08-01,13947,450,451.3333333333333,2002,8,3,213,31,1,0,453.0,450.0,456.0,458.0,453.0,451.0,2.9999999999964637,5.7965506983822435,441.0
2002-09-01,13244,441,451.0,2002,9,3,244,35,1,0,450.0,453.0,450.0,456.0,451.0,452.1666666666667,1.7320508075627525,4.400757510427453,439.0
2002-10-01,13604,439,448.8333333333333,2002,10,4,274,40,1,0,441.0,450.0,453.0,450.0,448.0,451.3333333333333,6.244997998396699,5.9888785816363646,457.0
2002-11-01,13697,457,449.0,2002,11,4,305,44,1,0,439.0,441.0,450.0,453.0,443.3333333333333,448.1666666666667,5.859465277080499,6.7354782061543,439.0
2002-12-01,13605,439,448.25,2002,12,4,335,48,1,0,457.0,439.0,441.0,450.0,445.6666666666667,448.3333333333333,9.865765724631403,6.9761498454075515,454.0
2003-01-01,14063,454,448.8333333333333,2003,1,1,1,1,1,0,439.0,457.0,439.0,441.0,445.0,446.5,10.392304845412225,7.842193570609634,433.0
2003-02-01,12123,433,448.0,2003,2,1,32,5,1,0,454.0,439.0,457.0,439.0,450.0,446.6666666666667,9.643650760991836,8.016649341562715,451.0
2003-03-01,13970,451,448.4166666666667,2003,3,1,60,9,1,0,433.0,454.0,439.0,457.0,442.0,443.8333333333333,10.816653826390969,9.474527252880483,457.0
2003-04-01,13696,457,448.3333333333333,2003,4,2,91,14,1,0,451.0,433.0,454.0,439.0,446.0,445.5,11.357816691599597,9.751922887252029,441.0
2003-05-01,13685,441,447.0833333333333,2003,5,2,121,18,1,0,457.0,451.0,433.0,454.0,447.0,448.5,12.489995996795932,10.114346246738485,440.0
2003-06-01,13202,440,446.25,2003,6,2,152,22,1,0,441.0,457.0,451.0,433.0,449.6666666666667,445.8333333333333,8.082903768653432,9.516652072319179,441.0
2003-07-01,13674,441,445.25,2003,7,3,182,27,1,0,440.0,441.0,457.0,451.0,446.0,446.0,9.539392014168332,9.380831519588781,431.0
2003-08-01,13358,431,443.6666666666667,2003,8,3,213,31,1,0,441.0,440.0,441.0,457.0,440.6666666666667,443.8333333333333,0.5773502691710382,8.635199283489335,436.0
2003-09-01,13089,436,443.25,2003,9,3,244,36,1,0,431.0,441.0,440.0,441.0,437.3333333333333,443.5,5.507570547284145,9.159694317983957,437.0
2003-10-01,13562,437,443.0833333333333,2003,10,4,274,40,1,0,436.0,431.0,441.0,440.0,436.0,441.0,4.999999999997842,8.740709353302213,425.0
2003-11-01,12740,425,440.4166666666667,2003,11,4,305,44,1,0,437.0,436.0,431.0,441.0,434.6666666666667,437.6666666666667,3.2145502536609554,3.881580433994353,444.0
2003-12-01,13752,444,440.8333333333333,2003,12,4,335,49,1,0,425.0,437.0,436.0,431.0,432.6666666666667,435.0,6.658328118477773,6.0332412515080245,429.0
2004-01-01,13301,429,438.75,2004,1,1,1,1,1,0,444.0,425.0,437.0,436.0,435.3333333333333,435.6666666666667,9.609023536931936,6.860515043753319,424.0
2004-02-01,12310,424,438.0,2004,2,1,32,5,1,0,429.0,444.0,425.0,437.0,432.6666666666667,433.6666666666667,10.016652800876747,6.742897497779661,444.0
2004-03-01,13776,444,437.4166666666667,2004,3,1,61,10,1,0,424.0,429.0,444.0,425.0,432.3333333333333,432.5,10.408329997329627,7.8166488982744555,440.0
2004-04-01,13209,440,436.0,2004,4,2,92,14,1,0,444.0,424.0,429.0,444.0,432.3333333333333,433.8333333333333,10.408329997329627,9.108603991038553,441.0
2004-05-01,13673,441,436.0,2004,5,2,122,18,1,0,440.0,444.0,424.0,429.0,436.0,434.3333333333333,10.583005244257345,9.395034149249486,431.0
2004-06-01,12925,431,435.25,2004,6,2,153,23,1,0,441.0,440.0,444.0,424.0,441.6666666666667,437.0,2.0816659994609603,8.438009243826436,434.0
2004-07-01,13439,434,434.6666666666667,2004,7,3,183,27,1,0,431.0,441.0,440.0,444.0,437.3333333333333,434.8333333333333,5.507570547284142,7.935153852671331,441.0
2004-08-01,13682,441,435.5,2004,8,3,214,31,1,0,434.0,431.0,441.0,440.0,435.3333333333333,435.6666666666667,5.131601439444775,7.447594689936182,444.0
2004-09-01,13326,444,436.1666666666667,2004,9,3,245,36,1,0,441.0,434.0,431.0,441.0,435.3333333333333,438.5,5.131601439444775,4.929503017435145,439.0
2004-10-01,13606,439,436.3333333333333,2004,10,4,275,40,1,0,444.0,441.0,434.0,431.0,439.6666666666667,438.5,5.131601439444775,4.929503017435145,428.0
2004-11-01,12848,428,436.5833333333333,2004,11,4,306,45,1,0,439.0,444.0,441.0,434.0,441.3333333333333,438.3333333333333,2.5166114784192595,4.885352256037294,459.0
2004-12-01,14243,459,437.8333333333333,2004,12,4,336,49,1,0,428.0,439.0,444.0,441.0,437.0,436.1666666666667,8.185352771871122,6.177917664194504,412.0
2005-01-01,12786,412,436.4166666666667,2005,1,1,1,53,1,0,459.0,428.0,439.0,444.0,442.0,440.8333333333333,15.716233645501019,10.534071704026477,439.0
2005-02-01,12304,439,437.6666666666667,2005,2,1,32,5,1,0,412.0,459.0,428.0,439.0,433.0,437.1666666666667,23.895606290696584,15.86715685513846,453.0
2005-03-01,14047,453,438.4166666666667,2005,3,1,60,9,1,0,439.0,412.0,459.0,428.0,436.6666666666667,436.8333333333333,23.586719427112186,15.791347841953423,447.0
2005-04-01,13407,447,439.0,2005,4,2,91,13,1,0,453.0,439.0,412.0,459.0,434.6666666666667,438.3333333333333,20.84066537645359,16.99019324980056,436.0
2005-05-01,13503,436,438.5833333333333,2005,5,2,121,17,1,0,447.0,453.0,439.0,412.0,446.3333333333333,439.6666666666667,7.023769168566915,17.36279547381613,421.0
2005-06-01,12620,421,437.75,2005,6,2,152,22,1,0,436.0,447.0,453.0,439.0,445.3333333333333,441.0,8.621678104250421,16.57709262804864,443.0
2005-07-01,13746,443,438.5,2005,7,3,182,26,1,0,421.0,436.0,447.0,453.0,434.6666666666667,434.6666666666667,13.051181300300415,15.55206309997373,418.0
2005-08-01,12954,418,436.5833333333333,2005,8,3,213,31,1,0,443.0,421.0,436.0,447.0,433.3333333333333,439.8333333333333,11.239810200057276,10.998484744071334,456.0
2005-09-01,13686,456,437.5833333333333,2005,9,3,244,35,1,0,418.0,443.0,421.0,436.0,427.3333333333333,436.3333333333333,13.650396819628043,14.193895401388808,449.0
2005-10-01,13922,449,438.4166666666667,2005,10,4,274,39,1,0,456.0,418.0,443.0,421.0,439.0,436.8333333333333,19.3132079158274,14.932068398770708,454.0
2005-11-01,13634,454,440.5833333333333,2005,11,4,305,44,1,0,449.0,456.0,418.0,443.0,441.0,437.1666666666667,20.223748416156145,15.223884742915233,452.0
2005-12-01,14021,452,440.0,2005,12,4,335,48,1,0,454.0,449.0,456.0,418.0,453.0,440.1666666666667,3.605551275460962,16.654328766587096,453.0
2006-01-01,14039,453,443.4166666666667,2006,1,1,1,52,1,0,452.0,454.0,449.0,456.0,451.6666666666667,445.3333333333333,2.5166114784192457,14.137420792548253,448.0
2006-02-01,12548,448,444.1666666666667,2006,2,1,32,5,1,0,453.0,452.0,454.0,449.0,453.0,447.0,0.9999999999890647,14.394443372319428,465.0
2006-03-01,14421,465,445.1666666666667,2006,3,1,60,9,1,0,448.0,453.0,452.0,454.0,451.0,452.0,2.6457513110604576,3.0331501774418608,456.0
2006-04-01,13683,456,445.9166666666667,2006,4,2,91,13,1,0,465.0,448.0,453.0,452.0,455.3333333333333,453.5,8.73689494805286,6.090976933047523,468.0
2006-05-01,14494,468,448.5833333333333,2006,5,2,121,18,1,0,456.0,465.0,448.0,453.0,456.3333333333333,454.6666666666667,8.504900548114106,5.715476066399438,471.0
2006-06-01,14135,471,452.75,2006,6,2,152,22,1,0,468.0,456.0,465.0,448.0,463.0,457.0,6.24499799839667,7.848566748070638,466.0
2006-07-01,14438,466,454.6666666666667,2006,7,3,182,26,1,0,471.0,468.0,456.0,465.0,465.0,460.1666666666667,7.937253933192412,9.15241316077838,467.0
2006-08-01,14462,467,458.75,2006,8,3,213,31,1,0,466.0,471.0,468.0,456.0,468.3333333333333,462.3333333333333,2.516611478419288,8.6409875978149,470.0
2006-09-01,14090,470,459.9166666666667,2006,9,3,244,35,1,0,467.0,466.0,471.0,468.0,468.0,465.5,2.645751311060506,5.089204259894323,463.0
2006-10-01,14341,463,461.0833333333333,2006,10,4,274,39,1,0,470.0,467.0,466.0,471.0,467.6666666666667,466.3333333333333,2.0816659994609332,5.391351098342019,466.0
2006-11-01,13987,466,462.0833333333333,2006,11,4,305,44,1,0,463.0,470.0,467.0,466.0,466.6666666666667,467.5,3.511884584281168,2.880972057991496,470.0
2006-12-01,14566,470,463.5833333333333,2006,12,4,335,48,1,0,466.0,463.0,470.0,467.0,466.3333333333333,467.1666666666667,3.511884584281168,2.9268868556188252,436.0
2007-01-01,13511,436,462.1666666666667,2007,1,1,1,1,1,0,470.0,466.0,463.0,470.0,466.3333333333333,467.0,3.511884584281168,2.683281572799902,456.0
2007-02-01,12761,456,462.8333333333333,2007,2,1,32,5,1,0,436.0,470.0,466.0,463.0,457.3333333333333,462.0,18.58314648635455,13.007690033165945,475.0
2007-03-01,14737,475,463.6666666666667,2007,3,1,60,9,1,0,456.0,436.0,470.0,466.0,454.0,460.1666666666667,17.088007490634418,12.937026963935349,473.0
2007-04-01,14189,473,465.0833333333333,2007,4,2,91,13,1,0,475.0,456.0,436.0,470.0,455.6666666666667,461.0,19.502136635079527,13.827508813915976,487.0
2007-05-01,15083,487,466.6666666666667,2007,5,2,121,18,1,0,473.0,475.0,456.0,436.0,468.0,462.6666666666667,10.440306508909467,14.692401664315863,474.0
2007-06-01,14215,474,466.9166666666667,2007,6,2,152,22,1,0,487.0,473.0,475.0,456.0,478.3333333333333,466.1666666666667,7.571877794398879,17.81478786473735,481.0
2007-07-01,14917,481,468.1666666666667,2007,7,3,182,26,1,0,474.0,487.0,473.0,475.0,478.0,466.8333333333333,7.810249675905217,18.06008490194865,488.0
2007-08-01,15115,488,469.9166666666667,2007,8,3,213,31,1,0,481.0,474.0,487.0,473.0,480.6666666666667,474.3333333333333,6.506407098645986,10.424330514023282,495.0
2007-09-01,14859,495,472.0,2007,9,3,244,35,1,0,488.0,481.0,474.0,487.0,481.0,479.6666666666667,6.999999999998402,6.6833125518412935,461.0
2007-10-01,14291,461,471.8333333333333,2007,10,4,274,40,1,0,495.0,488.0,481.0,474.0,488.0,483.0,6.999999999998402,8.602325266980696,496.0
2007-11-01,14875,496,474.3333333333333,2007,11,4,305,44,1,0,461.0,495.0,488.0,481.0,481.3333333333333,481.0,17.953644012659677,12.083045973550433,483.0
2007-12-01,14972,483,475.4166666666667,2007,12,4,335,48,1,0,496.0,461.0,495.0,488.0,484.0,482.5,19.924858845170704,13.457340004582415,511.0
2008-01-01,15830,511,481.6666666666667,2008,1,1,1,1,1,0,483.0,496.0,461.0,495.0,480.0,484.0,17.69180601295349,12.806248474824118,489.0
2008-02-01,14182,489,484.4166666666667,2008,2,1,32,5,1,0,511.0,483.0,496.0,461.0,496.6666666666667,489.0,14.011899704654981,16.673332000501212,517.0
2008-03-01,16035,517,487.9166666666667,2008,3,1,61,9,1,0,489.0,511.0,483.0,496.0,494.3333333333333,489.1666666666667,14.742229591663206,16.66633332996807,530.0
2008-04-01,15886,530,492.6666666666667,2008,4,2,92,14,1,0,517.0,489.0,511.0,483.0,505.6666666666667,492.8333333333333,14.742229591663206,20.242694155314584,534.0
2008-05-01,16541,534,496.5833333333333,2008,5,2,122,18,1,0,530.0,517.0,489.0,511.0,512.0,504.3333333333333,20.952326839756417,18.01850900229027,536.0
2008-06-01,16083,536,501.75,2008,6,2,153,22,1,0,534.0,530.0,517.0,489.0,527.0,510.6666666666667,8.888194417314297,20.944370763181688,541.0
2008-07-01,16772,541,506.75,2008,7,3,183,27,1,0,536.0,534.0,530.0,517.0,533.3333333333334,519.5,3.0550504633001223,17.896927110511413,561.0
2008-08-01,17389,561,512.8333333333334,2008,8,3,214,31,1,0,541.0,536.0,534.0,530.0,537.0,524.5,3.605551275460781,19.191143790794783,571.0
2008-09-01,17123,571,519.1666666666666,2008,9,3,245,36,1,0,561.0,541.0,536.0,534.0,546.0,536.5,13.228756555322079,14.487926007505983,583.0
2008-10-01,18065,583,529.3333333333334,2008,10,4,275,40,1,0,571.0,561.0,541.0,536.0,557.6666666666666,545.5,15.275252316518722,16.574076143151178,591.0
